release_pos_x,release_pos_z,release_speed,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,release_pos_y,pitch_number,spin_axis,pitch_name_4-Seam Fastball,pitch_name_Changeup,pitch_name_Curveball,pitch_name_Cutter,pitch_name_Knuckle Curve,pitch_name_Sinker,pitch_name_Slider,pitch_name_Split-Finger,balls_0,balls_1,balls_2,balls_3,strikes_0,strikes_1,strikes_2,outs_when_up_0,outs_when_up_1,outs_when_up_2,zone_1,zone_2,zone_3,zone_4,zone_6,zone_7,zone_8,zone_9,zone_11,zone_12,zone_13,zone_14,p_throws_L,p_throws_R,stand_L,stand_R
-1.86,6.86,79.1,0.4,-0.78,0.56,1.9,4.504335955875375,-115.10690039825414,-2.5385060473798617,2.699969282690805,22.08842491692792,-38.845222654563045,78.7,2579,6.1,54.44,2,38,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-1.61,6.91,94.4,-0.85,1.4,-0.31,3.58,5.265173705863817,-137.2767468036237,-6.077592005990698,-11.900303977592149,30.23372916143929,-13.25417485721081,94.0,2376,6.1,54.44,1,211,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.87,6.79,78.8,0.7,-1.09,-0.68,3.24,1.28779519418531,-114.7070331223116,1.1183284931240596,5.955273598967815,21.37100994068186,-42.17674457155934,78.3,2708,5.9,54.57,2,44,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.8,6.92,87.7,0.12,0.16,0.69,2.54,5.737281036366377,-127.69867624611793,-4.8403744525734425,0.2005682832268353,24.80438089428066,-29.63133498260851,87.5,2365,6.0,54.49,2,167,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-1.8,6.97,93.5,-0.9,1.85,-0.99,3.45,4.035109652358845,-135.99976840628358,-7.332477636851664,-12.07805057896292,29.179026746866985,-7.816972281872485,92.9,2381,5.9,54.59,1,209,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.69,7.0,94.1,-0.75,1.3,-0.94,3.52,3.59856681852251,-136.97549987605288,-6.165518165515598,-10.254818495064107,30.64191048842412,-14.643016890782157,93.8,2277,6.1,54.39,3,207,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.67,7.09,95.3,-0.6,1.49,-0.89,3.34,3.3750934618430017,-138.6092622775389,-7.551068664827878,-8.472128974828733,28.99454562647706,-11.422966377522709,95.0,2265,6.0,54.48,2,207,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.68,7.06,94.1,-0.56,1.53,-0.46,3.08,4.373316219617762,-136.88037117606748,-7.989162177591925,-7.929041432284066,28.13845516963783,-11.395879802463144,93.8,2249,6.0,54.54,1,204,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.55,6.44,98.7,-0.85,1.34,-0.01,1.62,3.38901093014072,-143.45503721244185,-10.702349582324878,-12.489251361627772,33.00403937559627,-11.44720406788277,98.0,2347,6.0,54.54,1,212,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-1.78,6.88,85.8,0.39,0.19,0.23,3.51,3.9606895049358295,-124.96819405488874,-2.156328470022067,3.3661339334045888,23.320283575583577,-29.92336899158513,85.8,2371,6.1,54.44,6,109,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-1.52,7.05,95.1,-0.63,1.25,0.23,3.58,5.976946735336055,-138.34735973035873,-6.251481730763839,-9.42674938523814,28.84150183380663,-14.849812199533394,94.8,2253,6.0,54.52,2,210,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-1.58,7.07,93.0,-0.84,1.51,-0.47,3.07,4.667103889472288,-135.27352481293445,-7.748692522248945,-11.32297400965419,27.804374951248,-12.193179411926245,92.8,2340,6.0,54.47,4,203,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.2,6.04,87.0,-0.46,0.7,-0.83,2.93,-3.915351280427968,-126.78563063651198,-2.794892149240358,-4.231404669991679,23.633491114771225,-24.209691757055,87.1,2467,6.1,54.41,2,195,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.15,6.28,91.3,-0.69,1.57,0.85,1.76,3.244700564652284,-132.67407209163943,-8.808856690001782,-8.859881311729836,28.029758954391983,-12.0000544755577,91.1,2135,6.2,54.3,3,205,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1.25,6.02,89.5,-0.23,1.11,0.48,1.52,-1.4079553890497176,-130.2846383053269,-7.485149649400417,-2.3995875505423623,23.419454245371355,-18.24079270010631,89.7,2361,6.1,54.41,2,173,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.82,6.05,92.8,0.35,1.44,0.53,1.54,-1.5084893945202642,-135.0740580189486,-8.906369321929079,4.625255085355915,27.09857712641188,-12.867687936224971,92.8,2122,6.1,54.4,1,150,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.04,6.11,90.6,-0.62,1.54,0.16,1.38,1.6178324259875618,-131.72905153191178,-9.161994947439997,-7.58728950154871,27.5847507233753,-12.530598853141866,90.5,2110,6.2,54.25,4,209,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-0.2,6.17,84.5,0.17,0.76,-0.33,3.68,-0.6355537487213792,-123.2852814244526,-1.0767749391239725,1.822029160173924,21.179592747468583,-24.35345574982127,84.9,2118,6.1,54.43,1,201,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.88,6.02,91.8,0.4,1.46,0.23,3.44,-2.483417483163044,-133.6217594216319,-3.802983191985053,5.292886184049397,28.48702144318047,-14.102775350699272,91.3,2077,5.9,54.57,1,150,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.16,6.22,91.5,-0.66,1.62,1.04,3.3,3.629341668287376,-133.190681550184,-4.993605837941139,-8.658565894559091,28.483840308949954,-12.006425325893186,91.4,2094,6.2,54.31,1,207,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.45,5.86,89.1,-0.27,0.63,0.88,3.35,-0.8095451013785339,-129.970735336837,-1.5801100188734798,-2.9962364721519803,23.40338155633838,-24.80592180460423,89.3,2238,6.0,54.54,1,169,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.03,6.21,91.6,-0.7,1.58,0.87,3.09,3.643449503295128,-133.3672773772427,-5.433317782568086,-9.102021778364984,28.047942279931583,-12.355033865680465,91.6,2217,6.2,54.29,4,207,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.07,6.22,85.5,0.0,0.49,-0.5,3.65,-1.3358122912125197,-124.55569340373162,-0.8010069384121192,0.2594426950465842,23.214514098116737,-27.123927687278236,85.3,2108,5.9,54.6,2,203,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-3.2,4.24,76.6,0.84,0.83,-0.46,3.7,4.283723784036818,-111.48480503324406,4.397202960545897,6.280259191955592,19.615371528342614,-26.244068672705676,77.2,2743,6.7,53.84,1,88,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.43,5.93,87.6,-0.39,0.51,1.09,3.15,-0.0287448016045741,-127.66647275770808,-1.7158047702111707,-4.338710800171329,23.755480337024157,-26.405519487654104,87.4,2226,5.8,54.65,2,178,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.03,6.3,93.4,-0.8,1.57,0.86,3.01,4.035915737481816,-135.9614079383057,-6.175820705348166,-10.836351856245708,29.599893291961216,-11.57304745407552,93.3,2282,6.2,54.3,1,212,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-0.14,6.19,84.5,-0.1,0.37,0.9,2.66,2.620960871951309,-123.1728822530132,-2.67037853403914,-1.5490418424575996,22.32297095802543,-28.081044276886317,84.7,2074,6.1,54.36,4,211,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-0.03,6.29,85.8,0.01,0.53,1.1,2.37,2.6666171657178173,-125.06209557363049,-4.144930566743837,-0.3849688871478199,23.43634861578523,-25.949854287706533,85.9,2092,6.1,54.38,6,205,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-2.79,6.14,93.5,0.22,0.67,0.6,1.93,8.17149361290346,-136.00735749540243,-6.654422415117503,1.3711084465012269,24.069695542809548,-22.682757733053982,93.5,2356,5.9,54.64,1,182,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.03,6.2,85.6,-0.93,1.16,0.36,1.39,2.781902712613249,-124.51875170947471,-7.3493414067974685,-10.26270076831486,26.2178048964125,-18.80919653605522,85.1,1671,6.1,54.43,2,228,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0.21,6.34,78.1,0.34,-1.08,-0.12,3.57,-1.323646408152083,-113.65244484152328,2.9064355187687223,3.1591607241549475,21.16574642858703,-42.31045281818786,77.7,2249,6.0,54.49,1,39,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-2.82,6.07,95.0,0.28,0.87,0.16,1.82,7.131656404635391,-138.11159251023744,-7.409675703871723,2.2122273822820206,27.145218738825584,-19.65417953858433,94.6,2477,5.9,54.64,3,194,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-0.15,6.11,91.3,-0.72,1.51,0.73,2.61,3.7702230845300457,-132.9485479646221,-6.211350959517521,-9.300078867373845,27.17893488475419,-13.135976863709873,91.5,2166,6.3,54.24,3,208,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-3.01,4.8,93.8,-1.07,1.1,0.91,2.98,12.522382522827847,-136.22804758798137,-1.450936040379926,-15.831057181089246,26.107155106312952,-18.232051956265988,94.4,2425,6.5,54.01,3,233,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-2.71,6.2,94.2,0.28,0.68,-0.79,2.4,4.357736781043903,-137.2062313965872,-5.695170318363163,2.6817274814958783,27.130684900144853,-22.53898388986581,94.0,2352,5.9,54.62,1,189,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
-2.09,3.97,89.2,-1.36,0.14,0.13,3.76,8.30227140623362,-129.56844305941942,5.214947486389816,-17.065827642073927,26.772887503509875,-31.9248780453305,89.0,2140,6.2,54.25,1,251,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2.36,5.77,91.1,0.94,1.42,0.08,3.65,-7.826436261951736,-132.44815817854908,-2.4546436140420456,12.824030727120922,29.85381859436002,-15.146460805101528,91.5,2261,6.7,53.78,1,138,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.27,5.72,91.7,1.09,1.36,-0.61,1.72,-9.7037369140661,-133.05811717526032,-7.2268939722148495,15.003355456564492,28.920285442459186,-14.52788386460649,92.2,2361,6.8,53.73,2,134,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-1.25,5.33,88.8,0.19,1.05,0.56,3.37,4.063117431964453,-129.46785925395272,-1.0328054118712298,1.4334016750727785,23.38334570079472,-20.28472709188059,89.6,2293,6.4,54.1,1,201,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2.22,5.78,90.8,0.99,1.55,0.11,1.98,-7.428717575062614,-131.8797604943424,-6.895873277368626,13.154484789337682,29.302626891961783,-12.773263091341075,90.9,2404,6.6,53.93,3,137,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2.1,6.11,80.9,0.73,1.25,-0.87,1.49,-7.976392845953678,-117.5196167480544,-6.011289776653976,8.26483728386188,21.779521149153503,-19.641553270353604,80.7,1594,6.2,54.33,2,126,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-2.14,3.82,88.1,-1.28,-0.04,1.03,3.73,10.309514109320585,-127.6808678890758,5.97206218360103,-16.125714890635003,25.439347773383112,-34.13836099285841,87.8,2187,6.2,54.27,2,256,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-2.09,3.79,88.0,-1.13,-0.21,0.82,1.94,9.351879674743202,-127.80668636962764,2.056283241030972,-14.341332543757858,26.30943206046872,-35.128955716772495,87.5,2175,6.1,54.44,1,259,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2.42,5.72,90.4,0.79,1.22,-1.08,3.73,-10.418396877604708,-131.31280766956786,-1.6141931298576415,11.228427489692145,26.34356014265057,-17.862895966042455,90.8,2227,6.5,54.01,3,136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2.45,5.77,91.6,0.67,1.32,-0.62,2.36,-9.2229529503776,-133.01441018920113,-5.567028046288579,9.94658769904472,28.311127246957057,-15.482783975713028,91.8,2094,6.5,54.0,1,138,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.45,5.71,93.8,1.14,1.3,0.32,1.65,-8.049783982722909,-136.2603101181373,-7.707239928232249,15.927444103044875,28.31639584509705,-14.488050036202774,94.4,2316,6.6,53.86,3,138,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.39,5.73,93.3,1.02,1.39,-0.6,1.95,-9.98090759478811,-135.5020022526586,-7.048124617866554,14.702200293203754,27.75979488035299,-13.670408075096168,93.8,2341,6.6,53.92,2,140,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2.35,6.0,83.6,-0.39,0.09,-0.16,1.7,-5.013388402886581,-121.79268594207706,-3.7419691694577857,-3.034340507963802,21.78424185646469,-30.773098208062084,84.0,2212,6.3,54.24,1,228,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2.46,5.67,91.3,1.22,1.21,-0.17,3.11,-9.2423448226832,-132.63550509647854,-3.179856438024065,16.373182418471536,27.50852870474988,-17.3331573609602,91.6,2375,6.5,54.02,4,135,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.37,6.04,81.2,1.06,0.35,0.32,3.36,-6.600258984118662,-118.06477455871376,-0.0492829344322726,11.163722271406554,22.248718200267245,-29.078402303477333,81.1,1455,6.2,54.29,3,118,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2.95,5.5,85.2,1.04,0.79,0.54,3.58,-7.584575184415726,-123.77482962009024,0.2240697100636619,12.219118652278802,25.584037911263767,-24.34439969240708,83.5,1763,5.4,55.14,1,102,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2.19,5.94,85.4,-0.1,0.65,-0.19,3.51,-5.450246337367809,-124.43555908909283,-0.7947224833770469,0.0145094513647868,23.16512093792244,-25.384498095621957,86.1,2375,6.5,54.01,2,163,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2.32,5.83,91.0,1.21,1.24,0.11,1.5,-8.18765874049336,-132.19932245128408,-7.656735818696342,15.913918549162444,27.10657098080772,-16.142536784736013,91.5,2290,6.6,53.9,2,136,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2.99,5.34,82.8,-1.18,-0.11,-0.24,1.84,-4.999993957104636,-120.4073869792584,-1.1970726583597815,-10.288744189487383,26.08805750423924,-33.21919407410506,81.2,3064,5.5,55.01,3,294,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2.19,6.14,81.3,1.11,0.3,0.67,3.53,-5.483481229395764,-118.40700184749456,0.1457268930255726,11.486390938930162,21.39442773024402,-29.606529339123995,81.0,1217,5.9,54.58,2,130,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2.27,6.24,79.9,1.13,0.4,0.53,3.43,-5.950973552657112,-116.37413518546884,-0.3018193852671852,11.332928288724228,19.834232816450264,-28.617834571958173,80.1,1425,6.2,54.31,2,124,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2.85,5.49,90.8,1.54,0.17,0.75,2.16,-8.387902225316658,-131.8442019738395,-2.599662543876692,19.8273907685472,33.19704997005685,-29.84948128532225,88.5,2384,5.4,55.12,1,123,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.2,6.15,82.4,1.15,0.77,0.07,1.37,-7.04508006692066,-119.70381261394088,-5.8586911138758735,12.401578289294648,21.61286881225336,-23.82344023951181,82.4,1693,6.3,54.24,2,126,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1.34,6.09,93.8,0.38,1.82,0.56,2.11,-2.91244018968425,-136.30748162769376,-8.702714047105832,5.365707430455856,29.94178462947432,-7.753775056820896,95.1,2210,7.1,53.37,5,176,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.34,5.61,90.8,1.25,1.2,-0.31,1.45,-9.346762668410992,-131.68610403532998,-7.0504825757338425,16.508199744661948,28.672354869816115,-16.84050369477728,91.1,2372,6.7,53.79,4,137,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.38,6.09,92.2,0.28,1.67,0.76,3.75,-2.238269943851854,-134.26080124254253,-3.8066552584187705,3.852960222606662,28.76705528939883,-11.31813153579647,93.7,2212,7.1,53.42,1,171,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-1.07,6.35,82.0,-0.79,0.62,0.78,1.59,5.619808319726387,-119.33047076002435,-5.379055933493841,-8.597445355870962,22.324051618468328,-25.41622441769553,80.9,1217,5.5,55.0,3,217,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-2.48,6.12,93.7,-0.3,1.43,-0.59,2.62,5.500671650275873,-136.28736596694532,-6.411386510657221,-4.901232716140084,30.227997840993478,-13.124897073623009,93.1,2334,6.0,54.55,4,202,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-2.54,6.09,87.2,-1.11,0.76,-0.89,2.64,6.211488199276233,-126.92831549576366,-3.7008338816369273,-13.310808330452996,25.520056481926243,-23.390962201789517,86.9,1689,6.0,54.49,3,210,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-2.82,5.92,85.9,0.41,0.27,0.86,2.08,7.845734935645968,-125.01319407923792,-3.45082536252562,2.9992402119662414,21.9705233088541,-28.886133860517976,86.0,2648,6.0,54.46,1,142,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
-2.79,6.07,91.0,-0.33,1.43,-1.08,2.93,4.94752679229965,-132.51233694876896,-5.074002097655941,-4.812578477135996,24.843493341682205,-14.401615853807025,91.1,1973,6.0,54.46,3,198,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-2.97,5.95,85.6,0.26,0.12,-0.69,2.95,4.832969794893133,-124.68558537590806,-1.130813760566747,1.8655368818352225,21.883096622269765,-30.860849186438465,85.7,2574,6.0,54.5,1,128,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-2.43,6.14,93.6,-0.07,1.35,0.97,1.37,8.85386962740279,-135.86151255261626,-9.50974303410231,-2.735044719478997,28.004257647021472,-13.47801948254286,93.1,2265,6.0,54.52,2,197,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-2.34,6.15,93.3,-1.01,1.06,-0.65,1.31,6.503040105133581,-135.56290785281868,-8.987199268810866,-13.810556586634773,26.950924681077197,-17.362495686638056,92.8,2293,5.9,54.61,1,193,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-2.68,6.09,88.1,0.49,0.05,-0.21,1.34,4.934371272645433,-128.1664967283927,-5.479840176639459,4.381514695496852,25.88990999866545,-30.73918039083763,87.1,2618,5.6,54.86,4,161,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-2.64,6.24,91.2,-0.38,1.38,-0.56,3.54,5.9815284847384005,-132.64585441565228,-3.828672633831573,-5.74816872588305,27.73004168281267,-15.262539190688068,90.4,2118,5.8,54.74,1,203,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-2.37,5.71,94.4,-0.57,1.35,-0.58,2.87,5.919989538204664,-137.3990853350487,-4.708027689307782,-8.556152910391903,29.444624034797677,-14.259652656463144,94.3,2074,6.1,54.39,1,223,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
-2.72,6.0,93.9,-1.12,1.17,-0.97,1.53,6.993520453604876,-136.38131687251013,-8.355439438502978,-15.508394740106231,32.13647570934043,-15.893964188464944,93.3,2321,6.2,54.3,3,200,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-2.36,6.24,93.0,-0.91,0.99,-1.09,2.22,5.219619462106413,-135.30892472691158,-6.708360362468604,-12.339737996376227,26.244730491595,-18.741085542568698,92.8,2157,5.9,54.56,2,193,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-2.59,5.51,85.4,0.03,-0.29,-0.61,2.79,4.591036494703609,-124.4070774384874,0.3948461625628801,-0.5651166510302033,23.39252050335781,-35.44880518598675,85.6,2178,6.2,54.31,2,35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-2.73,6.0,89.6,-0.99,0.73,-0.67,2.03,7.129090144668123,-130.33004202021291,-5.360725762548988,-12.715021178943614,25.026334717380973,-22.973939143942356,89.5,2123,6.1,54.45,1,194,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-2.52,5.67,96.2,-1.31,0.7,0.7,3.28,11.48702196208235,-139.68277602898968,-2.3939393418382364,-19.615218876753627,27.68718852760693,-22.570436453515278,96.5,2227,6.3,54.19,3,224,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-2.62,6.03,92.5,-0.79,0.99,-1.07,2.51,5.650022903033518,-134.56640478751544,-5.346329667647379,-10.816580547596065,28.516225410175227,-19.137442989396355,92.4,2237,6.2,54.3,2,192,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-2.4,6.22,93.2,-0.3,1.32,-0.31,1.81,5.995850361455157,-135.54181051820672,-8.468197983526226,-4.927997497365594,27.347140441397244,-14.206379147085176,93.0,2287,6.0,54.48,3,204,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-2.45,6.18,92.9,-1.09,0.96,-1.05,1.46,5.903210520911836,-134.95773975162768,-8.353070505926963,-14.557098174189557,28.80066711837905,-18.797671777360403,92.2,2189,5.9,54.61,2,198,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
