release_pos_x,release_pos_z,release_speed,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,release_pos_y,pitch_number,spin_axis,pitch_name_4-Seam Fastball,pitch_name_Changeup,pitch_name_Curveball,pitch_name_Cutter,pitch_name_Knuckle Curve,pitch_name_Sinker,pitch_name_Slider,pitch_name_Split-Finger,balls_0,balls_1,balls_2,balls_3,strikes_0,strikes_1,strikes_2,outs_when_up_0,outs_when_up_1,outs_when_up_2,zone_1,zone_2,zone_3,zone_4,zone_6,zone_7,zone_8,zone_9,zone_11,zone_12,zone_13,zone_14,p_throws_L,p_throws_R,stand_L,stand_R
-0.42,6.08,96.3,0.46,1.04,0.62,2.09,1.714365825742996,-140.26421582101077,-7.492025486551684,5.821101853329148,26.601816883112058,-17.00036434537954,97.3,2607,6.5,54.04,4,186,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4.7,4.33,81.5,1.32,0.16,1.03,1.91,-10.814222000581733,-118.24095736455445,0.8784405622341218,14.44271328119946,22.243603150904352,-31.06898007936379,81.6,1780,6.5,54.0,6,89,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4.57,4.61,88.9,1.43,-0.01,0.74,2.12,-12.397501105237955,-128.95306909232758,-0.0405643172823906,18.406138623737142,24.45285995618247,-32.50034975578411,89.3,1981,6.5,53.98,1,107,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.8,5.74,93.4,0.63,1.04,-0.55,1.89,-7.395478404798439,-135.74609887769444,-6.430617421593062,9.41504903638973,28.35665632515872,-18.05225957201033,93.0,1930,6.0,54.5,1,134,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.77,6.0,94.1,0.32,0.93,-0.71,1.32,-0.5717705018938128,-136.98111225822362,-8.52995964055523,4.184749921451197,28.986703688287463,-18.76496054109568,94.4,2717,6.4,54.14,1,186,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-0.66,5.78,90.4,-1.26,0.33,-0.97,1.98,1.9351100037097024,-131.65290253353206,-4.275592627819971,-15.134774390835812,26.856891711796397,-27.60977436389624,90.7,2167,6.4,54.15,2,215,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2.03,5.63,95.2,0.97,0.96,-0.75,1.9,-9.43129218687392,-138.27156106018404,-6.260422370534005,14.525296393920662,31.40171077657911,-18.59625234187095,94.8,2066,6.2,54.27,2,130,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.86,5.82,93.0,0.66,1.18,-0.52,1.72,-7.521966222308402,-135.06136197003232,-7.23838804009949,9.803831746017677,30.573819097465496,-16.28177200335072,92.3,1955,6.1,54.41,1,139,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.47,6.07,96.4,-0.85,0.99,-0.01,1.44,3.1383068818260207,-140.12715981091964,-8.96958865116562,-11.85935205610726,32.286665505330646,-17.352206357754092,96.5,2578,6.5,54.04,3,192,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-1.37,5.74,93.7,-0.69,1.28,0.43,1.47,6.068881705098239,-136.108517327982,-7.972133723782177,-9.91014242127899,30.02075546383305,-14.704727363909171,92.2,2426,5.5,54.99,2,204,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.63,5.91,94.2,0.45,0.36,-0.4,2.75,-0.381908376973213,-137.30466537572653,-3.357826695810365,5.780900499533493,28.65590247054035,-27.038429159729425,94.8,2450,6.4,54.1,1,178,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.38,6.0,86.5,0.51,0.4,0.39,3.8,3.121340046784081,-125.94473903234235,0.1079664762007297,4.835943191888136,25.17435952802132,-28.101172747264496,85.3,2434,5.4,55.08,1,157,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-0.44,6.06,95.1,0.4,1.13,0.59,2.11,1.8311890409482652,-138.4599517807033,-7.296719123053418,4.720685034984954,29.989057308994084,-16.233558973104234,95.7,2567,6.5,53.99,1,192,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-1.33,5.97,90.9,-0.49,1.27,-0.62,2.86,2.787262735229444,-132.25239370290254,-4.531321574777975,-6.319314147111424,29.283510690052776,-16.53745492991494,89.6,2417,5.6,54.9,1,201,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.59,5.89,96.3,0.25,0.87,0.11,1.21,1.3119641805796107,-139.99945283585168,-8.813765184945373,2.921410625782164,33.36581044068856,-18.90642932907315,96.4,2571,6.5,53.99,3,195,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
-0.66,5.9,94.6,0.35,0.66,-0.54,3.68,-0.4399995726306983,-137.87710556391497,-1.6442178574106272,4.537188229534304,29.105455523892065,-23.606204808039003,95.1,2499,6.4,54.14,6,182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-0.66,5.82,95.1,0.06,0.86,0.47,1.51,2.8535548269303863,-138.4241662246677,-7.666640836815629,0.1290756754774692,28.76685298665764,-19.6423304552075,95.9,2447,6.6,53.9,3,195,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
-0.51,5.97,94.8,0.54,0.78,0.67,1.56,1.8961128462201704,-138.03745244346297,-7.665755721387926,6.495470938649072,28.874934626792676,-20.798974502260084,95.5,2627,6.5,53.98,4,182,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
-0.59,5.89,90.6,-1.17,0.36,-0.58,2.04,2.5479483098382807,-131.87549730249205,-4.459589341492144,-14.13406379378937,29.860186864608025,-27.229448047472737,90.8,2049,6.5,53.96,1,210,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-0.59,5.98,93.7,0.24,0.96,-0.51,3.42,-0.3312092627845132,-136.55689236248188,-3.0401515508380017,3.1176091452252277,28.838401771804847,-19.637019740883037,94.6,2454,6.6,53.88,5,191,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.59,5.99,94.6,0.42,1.06,-0.9,3.1,-1.7451053354899797,-137.90300778271913,-4.327067180411556,5.700527168671394,26.679759626950265,-17.909592033373897,95.4,2499,6.4,54.13,4,173,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-0.6,5.93,94.8,0.22,1.0,-0.77,2.73,-0.9403133982891057,-138.10920169639823,-4.984112254078041,2.9766083991445837,29.100476567369466,-18.41116686330876,95.3,2728,6.4,54.08,2,196,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.69,6.01,94.9,0.24,1.32,-0.75,1.73,-0.6766275494041705,-138.1681594840473,-8.600552455909648,3.170493018750473,27.075743306384982,-13.595233736630371,95.7,2698,6.5,54.03,1,189,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-0.72,5.83,95.2,0.03,0.73,0.08,1.47,2.055179354857915,-138.60289027407475,-7.513184693113633,-0.1061926652123381,29.613574261682547,-21.348310689084723,95.9,2847,6.5,53.95,1,193,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
-0.65,5.9,95.5,0.18,1.04,-0.86,2.33,-0.966494764653794,-139.11903462753824,-6.1544442576530205,2.5496910155151378,30.225385244998822,-17.564346751020064,95.9,2571,6.4,54.11,1,183,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-1.54,6.74,95.0,-0.86,1.53,0.29,1.72,6.661197833559133,-137.8444378428076,-10.760858807614538,-12.513526011267652,31.640359917821904,-10.388663729101882,94.1,2322,6.0,54.54,2,218,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-2.4,5.64,73.9,0.96,-1.34,-0.97,2.88,1.2335145222752812,-107.32183862403394,4.265600971648336,7.069889270635553,22.64374854739421,-43.54340180322228,74.3,2133,7.2,53.31,2,39,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-2.5,5.42,90.8,-0.68,1.44,0.85,2.9,9.99691798080513,-131.74554476376028,-3.4597064711837016,-10.185238454203963,29.764447154254384,-14.858529150895665,91.8,2124,7.2,53.33,1,221,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-2.59,5.12,94.9,-1.46,0.53,0.65,1.49,11.846361594557212,-137.61079399969304,-4.978731334228057,-21.26229501563556,33.46291292619821,-24.460778652353888,95.2,2255,6.9,53.61,1,214,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-2.61,5.16,85.1,1.57,0.43,0.16,1.5,3.375006683145241,-123.7827100501721,-3.003964584836241,15.021122724538015,30.21028252349161,-27.343134088507068,84.9,2955,6.7,53.82,2,60,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-1.11,5.59,93.6,-0.74,1.34,0.7,2.48,6.3194237112641,-136.08287170950322,-5.199405460724352,-10.632579690080702,33.121722454050264,-14.607633742462514,93.6,2456,6.6,53.92,5,210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-1.18,5.51,89.3,0.43,0.33,0.93,1.55,4.297452524948284,-130.06936097701288,-4.484154820515874,4.01110515241413,26.590327392677832,-27.70646427019984,89.8,2330,6.5,54.03,3,177,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-1.2,5.48,93.6,-0.84,1.35,0.59,2.85,6.513484242961365,-136.16577004112605,-4.033516333122964,-11.869681512597284,30.36699237375224,-14.73705034553448,94.0,2454,6.6,53.91,1,216,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-1.09,5.56,93.8,-0.48,1.41,0.76,3.46,5.872110480477937,-136.4202330032555,-2.78193495034876,-7.372290931650447,30.959065092706616,-14.205871150831005,94.0,2387,6.5,54.0,1,213,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3.92,2.93,89.4,1.58,-0.41,0.87,1.95,-10.938195414326604,-129.48707980620406,4.638714710280424,20.217166331120115,30.115775193850244,-38.13209639852353,89.6,2030,6.9,53.59,2,98,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
-2.67,5.17,86.1,0.86,0.3,1.04,2.04,7.131849824153402,-125.438622857756,-1.907512183095108,7.942491519501986,21.290598360800303,-28.813794929851014,87.3,2974,6.6,53.89,4,73,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-2.62,5.32,80.7,2.1,0.0,0.31,3.25,2.5096961147871264,-117.4568244485848,2.173814588543201,18.70314340614588,25.56457655412562,-32.872295511426685,80.6,2845,6.5,53.96,1,66,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3.96,2.99,89.0,0.9,0.84,-0.98,3.71,-14.115061700685043,-128.6853718610421,6.227647122566168,13.049379335009808,27.657598636777934,-24.669066526682403,89.4,2095,7.0,53.53,2,96,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-2.53,5.24,81.9,1.44,0.37,-0.46,1.9,1.887160064392127,-119.16792175657528,-1.620557977890121,13.159015002474694,26.007979885645867,-28.55804379435859,81.8,2821,6.6,53.94,1,64,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1.69,5.72,98.7,0.61,1.51,-0.62,2.72,-7.727800714378928,-143.3649780112868,-6.200496680638194,10.309751633017097,34.830394857495584,-10.16568199103164,98.7,2464,6.5,53.98,5,154,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1.66,5.69,98.7,1.09,1.26,-0.59,2.11,-8.673840199705333,-143.41960486764725,-7.262993406772304,16.948837750781806,31.1637021622067,-13.252124887545802,99.4,2476,6.6,53.9,2,145,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1.69,5.78,98.8,1.02,1.33,0.7,2.2,-5.085825469078896,-143.7586662866842,-7.4399933608687485,15.324837845040785,32.11177871558018,-12.185999318946983,99.3,2442,6.5,54.0,1,146,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-1.33,5.31,92.9,-0.66,1.45,-0.58,2.54,3.4026254067683435,-135.23198873201957,-4.573780089721208,-8.857864011942908,27.86755982328061,-13.55596701349643,93.8,2433,6.7,53.81,1,215,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-2.24,5.43,91.6,-0.72,0.78,0.14,1.92,7.695431829261308,-133.16231121962306,-4.742958337035785,-10.273098079730795,28.521267281287564,-22.004751480331777,92.9,2122,7.1,53.38,1,224,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-2.53,5.4,81.9,1.17,0.04,-0.53,3.55,2.261267471715382,-119.23264586406953,2.366997576134648,10.608816343079797,24.463389446059864,-32.504661921441226,81.9,2732,6.4,54.06,1,65,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-2.29,5.34,97.8,-0.59,1.39,0.85,1.25,9.921373539770546,-141.92300047779725,-8.819256571143441,-10.148766783928414,30.413460660457453,-11.462821406654529,98.8,2573,6.9,53.64,4,209,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-2.19,5.43,94.7,-0.71,1.62,0.72,2.19,9.231551202914517,-137.5315032149491,-6.414231561894444,-11.063492052069291,31.272720020188164,-10.291870837064623,95.2,2450,6.7,53.77,2,212,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-2.55,5.36,83.6,0.8,0.46,-0.2,3.42,3.8343769974260256,-121.57487717996074,1.1502036269272553,7.038805335211638,26.598994369382915,-28.122634073531778,83.6,2714,6.6,53.9,4,55,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-2.58,5.17,82.1,1.21,0.3,-1.07,1.99,1.073669376818551,-119.56161889086256,-1.2298921402557568,11.343352257223849,23.671272417238608,-29.26298499512042,82.6,2662,6.7,53.84,3,67,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-2.55,5.45,85.6,0.35,0.04,-0.79,2.85,3.479713349205144,-124.68591880437144,0.066888660256287,2.9073130904240503,25.4354701176732,-32.0374312210786,85.9,2825,6.5,54.01,4,116,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-2.4,5.4,86.7,0.36,0.19,-0.45,1.32,3.973513436527632,-126.3124913144397,-4.046628544520854,3.090431831653605,23.480906486140565,-29.564165345957925,87.6,2863,6.6,53.88,3,119,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-1.61,4.84,82.5,1.32,0.0,-0.76,3.1,-0.6082127887359423,-120.03934243784032,2.550483816531334,12.846350982623658,24.887209745897263,-32.95860202470162,81.1,2699,5.5,54.97,1,58,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-1.51,5.53,94.7,-0.87,1.48,0.15,1.34,6.326406300571045,-137.51087234836655,-8.584766516041581,-12.469352333148963,33.151242694321056,-11.6150090387672,95.1,2327,6.9,53.64,5,211,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-1.06,5.53,90.9,-0.53,1.29,0.92,3.2,6.1441870796149765,-132.29610335357583,-2.7035514397483524,-7.549926313752905,27.972706334543048,-16.657412722166338,91.3,2176,6.5,53.98,1,210,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-0.97,5.49,92.8,-0.6,1.49,0.91,2.76,6.155229681302962,-134.9875334627974,-4.420971551575036,-8.708603108280343,31.11154286973272,-13.232656086298768,93.0,2290,6.6,53.93,3,212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-2.29,5.37,80.5,1.03,-0.6,-0.77,3.0,1.4515868266506928,-117.12655564373463,2.6585191647875543,9.041095718252883,24.918383767052102,-38.45908035924264,80.7,2794,6.7,53.75,4,57,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-2.69,5.15,95.4,-0.6,1.35,-0.93,2.05,6.011290108478457,-138.62193771589415,-5.550792869985661,-9.087242649017456,33.531323621873405,-13.742629917785466,95.7,2366,6.8,53.75,4,218,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-2.59,5.44,96.5,-0.42,1.34,-0.64,1.74,6.166161154166979,-140.45129855447118,-7.435012569182366,-6.839614881869844,28.04421452722429,-12.93584347521026,97.6,2332,6.6,53.88,5,210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-2.38,5.63,83.1,0.4,-0.58,0.56,1.76,5.962764651529726,-120.908446578326,-1.2614409635097954,2.7771257459971244,23.8585879996274,-37.78995896318991,83.3,2822,6.5,54.03,1,74,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-2.59,5.24,93.5,-1.25,0.87,-0.65,1.88,7.807707647932797,-135.83484038969306,-4.785053966277367,-17.20363601255092,32.394557534712455,-20.51839171755753,93.6,2289,6.7,53.84,1,214,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-2.46,5.29,96.3,-1.14,1.01,0.52,1.51,10.552047023571554,-139.59053605455833,-6.667922468497375,-17.37066261960637,34.47360410045459,-17.601574459224945,96.2,2425,6.7,53.82,9,209,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-2.55,5.37,93.3,-0.64,0.91,0.29,1.68,8.775617307554729,-135.6336022434936,-5.833602602111674,-9.664161727181275,24.875993590782848,-19.9162747438086,94.4,2217,6.6,53.86,3,215,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-2.27,5.56,93.4,-0.76,0.89,0.39,3.66,8.543182196321434,-135.90411576103358,-1.169684592626424,-11.066666600051828,25.52179227669113,-21.02097141613582,94.3,2261,6.5,54.0,2,205,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.64,5.74,97.2,0.55,1.32,-0.42,1.71,-6.824797655181686,-141.25307622392646,-8.350455108757533,8.922566075690916,30.65802818695574,-12.818414833656094,97.9,2447,6.7,53.83,5,151,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.7,5.91,97.2,0.58,1.46,-0.62,3.0,-7.598380968526852,-141.33563254486904,-5.682560461790984,9.437571617444906,31.004149184470936,-11.502045966145191,98.0,2465,6.7,53.79,4,153,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.66,5.85,96.8,0.43,1.64,-1.04,2.57,-8.210289580880362,-140.517432231285,-6.889131919873618,7.722588538939989,35.10631660765213,-9.088562131396271,96.7,2531,6.6,53.88,3,150,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-1.71,5.36,80.6,1.03,-0.17,-0.54,1.72,0.6438062605320307,-117.39149369300584,-1.0175248333048397,9.285743029943209,25.31935392592956,-33.733902597869545,80.7,2752,6.6,53.87,2,65,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.17,5.31,80.6,1.21,-0.35,0.94,1.51,2.403208859476712,-117.28963008058813,-1.0300855587754896,10.549289634342962,24.66169391568872,-35.37053435292366,80.6,1848,6.5,53.98,5,48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-2.48,5.36,94.9,-1.2,1.02,-1.09,1.27,6.375052374468493,-138.00211435948268,-7.350197549315931,-16.757461464616217,30.42161001655312,-17.72981396171433,95.6,2249,6.7,53.81,2,215,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-0.83,5.24,94.0,-1.46,1.01,0.65,2.97,6.993879938753564,-136.62239287965423,-2.321811787995998,-19.859155179043302,32.04345696226497,-19.256194736902565,92.7,2231,5.7,54.78,2,230,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-1.2,5.45,88.4,-1.42,0.69,0.2,1.35,6.424149572092375,-128.51463838326555,-5.421034308653949,-17.060860977509122,25.030491491668997,-23.578822570024347,89.2,1699,6.7,53.8,4,239,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2.78,6.08,91.6,1.54,0.62,-0.61,1.73,-11.59566465524307,-132.75003502977037,-6.264749175084987,20.769749756508983,30.11741441748532,-23.62696159789205,89.4,2216,5.3,55.21,2,123,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-2.08,5.15,85.0,0.67,0.44,1.03,1.99,5.9554428031462745,-123.69681980185103,-1.9720027021873188,5.728926370375953,24.189342676486056,-27.48563895818755,85.2,2417,6.4,54.11,6,146,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-1.9,5.15,94.7,-1.25,1.11,-0.03,1.61,7.663410763691627,-137.49087374392434,-5.976901583651592,-17.596211403117476,33.371963741266754,-16.906087146454293,94.3,2424,6.4,54.13,3,217,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-2.02,5.21,92.0,-1.26,0.84,-1.0,2.16,5.301499580935994,-133.8712969250311,-3.742653771359189,-16.332892494786904,27.651247868390737,-21.509801590611563,92.1,2271,6.3,54.22,1,208,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1.9,6.29,83.5,1.01,1.01,1.1,2.33,-3.8515284295569225,-121.44749089314972,-4.589589082685962,10.769024675488922,27.49475987556324,-21.51751905587216,83.5,1633,6.6,53.86,4,118,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1.56,6.68,93.9,0.41,1.81,-0.83,3.99,-7.138302855367552,-136.46259796677776,-5.24007032148682,6.707881419346346,31.026960455513272,-8.594302292207741,94.2,2235,6.6,53.91,1,158,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.57,5.64,96.1,-1.2,0.74,0.61,2.01,8.470962517637066,-139.5931246266318,-5.661608964955562,-17.653392992563443,31.59662326124453,-21.36223858723931,95.8,2187,6.2,54.26,4,230,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-1.96,5.62,88.6,0.05,0.5,0.94,2.36,6.934248386631731,-128.86483099920375,-2.9278409564134904,-0.8550234806695913,26.97333451019451,-26.17515781377413,88.2,2242,6.1,54.41,2,217,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-1.6,5.64,95.5,-1.36,0.8,-0.34,3.73,6.368640055300085,-138.89915063465654,-1.1984581496241675,-19.067808060066536,31.487361266029875,-21.736561182196777,95.3,2111,6.2,54.26,1,226,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
